TransactionNo,Items,DateTime
7610,Farm House,2017-05-03 09:35:02
7611,Bread,2017-05-03 09:48:19
7611,Medialuna,2017-05-03 09:48:19
7612,Coffee,2017-05-03 09:55:32
7612,Spanish Brunch,2017-05-03 09:55:32
7613,Coffee,2017-05-03 09:58:40
7614,Coffee,2017-05-03 09:59:09
7615,Bread,2017-05-03 10:19:02
7615,Coffee,2017-05-03 10:19:02
7615,Pastry,2017-05-03 10:19:02
7615,Spanish Brunch,2017-05-03 10:19:02
7616,Bread,2017-05-03 10:19:41
7616,Scone,2017-05-03 10:19:41
7617,Bread,2017-05-03 10:31:18
7617,Coffee,2017-05-03 10:31:18
7617,Coffee,2017-05-03 10:31:18
7617,Toast,2017-05-03 10:31:18
7618,Bread,2017-05-03 10:42:14
7619,Pastry,2017-05-03 10:47:12
7619,Bread,2017-05-03 10:47:12
7619,Pastry,2017-05-03 10:47:12
7620,Hot chocolate,2017-05-03 10:48:20
7620,Cookies,2017-05-03 10:48:20
7620,Pastry,2017-05-03 10:48:20
7621,Coffee,2017-05-03 10:49:26
7621,Coffee,2017-05-03 10:49:26
7621,The Nomad,2017-05-03 10:49:26
7622,Coffee,2017-05-03 10:53:59
7622,Jammie Dodgers,2017-05-03 10:53:59
7622,Muffin,2017-05-03 10:53:59
7622,Tea,2017-05-03 10:53:59
7623,Coffee,2017-05-03 10:57:26
7624,Coffee,2017-05-03 10:57:56
7624,Brownie,2017-05-03 10:57:56
7625,Coffee,2017-05-03 10:59:44
7626,Bread,2017-05-03 11:04:43
7626,Coffee,2017-05-03 11:04:43
7627,Coffee,2017-05-03 11:11:22
7627,Coffee,2017-05-03 11:11:22
7627,Hot chocolate,2017-05-03 11:11:22
7627,Muffin,2017-05-03 11:11:22
7628,Bread,2017-05-03 11:11:55
7629,Farm House,2017-05-03 11:12:48
7630,Coffee,2017-05-03 11:16:54
7630,Tiffin,2017-05-03 11:16:54
7631,Coffee,2017-05-03 11:36:09
7631,Coffee,2017-05-03 11:36:09
7631,Toast,2017-05-03 11:36:09
7631,Pastry,2017-05-03 11:36:09
7631,Scone,2017-05-03 11:36:09
7632,Coffee,2017-05-03 11:36:54
7633,Jam,2017-05-03 11:39:30
7634,Pastry,2017-05-03 11:42:26
7634,Cake,2017-05-03 11:42:26
7634,Coffee,2017-05-03 11:42:26
7635,Soup,2017-05-03 11:43:36
7635,Coffee,2017-05-03 11:43:36
7635,Juice,2017-05-03 11:43:36
7635,Tea,2017-05-03 11:43:36
7636,Pastry,2017-05-03 11:47:15
7637,Coffee,2017-05-03 11:52:46
7638,Jammie Dodgers,2017-05-03 11:55:35
7638,Coffee,2017-05-03 11:55:35
7639,Coffee,2017-05-03 12:09:32
7640,Coffee,2017-05-03 12:12:38
7641,Muffin,2017-05-03 12:18:15
7642,Coffee,2017-05-03 12:32:28
7642,Cake,2017-05-03 12:32:28
7642,Muffin,2017-05-03 12:32:28
7643,Pastry,2017-05-03 12:40:27
7643,Bread,2017-05-03 12:40:27
7644,Coffee,2017-05-03 12:42:00
7644,Pastry,2017-05-03 12:42:00
7644,Bread,2017-05-03 12:42:00
7645,Hot chocolate,2017-05-03 12:48:29
7646,Juice,2017-05-03 12:59:49
7646,Cake,2017-05-03 12:59:49
7646,Coffee,2017-05-03 12:59:49
7647,Coke,2017-05-03 13:01:14
7647,Sandwich,2017-05-03 13:01:14
7648,Sandwich,2017-05-03 13:02:47
7648,Smoothies,2017-05-03 13:02:47
7649,Coffee,2017-05-03 13:11:39
7649,Coffee,2017-05-03 13:11:39
7650,Scone,2017-05-03 13:21:46
7651,Cake,2017-05-03 13:48:10
7651,Bread,2017-05-03 13:48:10
7651,Coffee,2017-05-03 13:48:10
7651,Juice,2017-05-03 13:48:10
7652,Cake,2017-05-03 14:07:10
7652,Coffee,2017-05-03 14:07:10
7652,Tea,2017-05-03 14:07:10
7653,Truffles,2017-05-03 14:15:38
7653,Coffee,2017-05-03 14:15:38
7653,Cake,2017-05-03 14:15:38
7653,Pastry,2017-05-03 14:15:38
7653,Sandwich,2017-05-03 14:15:38
7654,Tiffin,2017-05-03 14:21:55
7655,Coffee,2017-05-03 15:00:18
7655,Cake,2017-05-03 15:00:18
7656,Cake,2017-05-03 15:11:31
7656,Scone,2017-05-03 15:11:31
7656,Medialuna,2017-05-03 15:11:31
7656,Soup,2017-05-03 15:11:31
7656,Coffee,2017-05-03 15:11:31
7656,Coffee,2017-05-03 15:11:31
7656,Tea,2017-05-03 15:11:31
7657,Coffee,2017-05-03 15:13:03
7658,Bread,2017-05-03 15:15:40
7658,Coffee,2017-05-03 15:15:40
7659,Coffee,2017-05-03 15:22:41
7659,Medialuna,2017-05-03 15:22:41
7659,Pastry,2017-05-03 15:22:41
7660,Jammie Dodgers,2017-05-03 15:34:38
7660,Tiffin,2017-05-03 15:34:38
7661,Coffee,2017-05-03 15:50:06
7661,Bread,2017-05-03 15:50:06
7661,Alfajores,2017-05-03 15:50:06
7663,Afternoon with the baker,2017-05-03 18:51:22
7664,Afternoon with the baker,2017-05-03 18:51:49
7665,Afternoon with the baker,2017-05-03 18:52:38
7666,Afternoon with the baker,2017-05-03 18:54:16
7666,Afternoon with the baker,2017-05-03 18:54:16
7667,Afternoon with the baker,2017-05-03 18:56:39
7668,Jammie Dodgers,2017-06-03 08:18:07
7669,Coffee,2017-06-03 08:26:42
7670,Coffee,2017-06-03 08:35:33
7671,Coffee,2017-06-03 08:37:57
7671,Bread,2017-06-03 08:37:57
7672,Coffee,2017-06-03 09:07:14
7673,Bread,2017-06-03 09:11:23
7674,Bread,2017-06-03 10:04:54
7675,Coffee,2017-06-03 10:22:32
7675,Pastry,2017-06-03 10:22:32
7676,Bread,2017-06-03 10:27:02
7677,Tea,2017-06-03 10:34:54
7677,Pastry,2017-06-03 10:34:54
7678,Pastry,2017-06-03 10:35:15
7679,Tea,2017-06-03 10:39:55
7680,Coffee,2017-06-03 10:40:19
7681,Farm House,2017-06-03 10:49:03
7682,Coffee,2017-06-03 11:00:46
7683,Cookies,2017-06-03 11:04:50
7683,Pastry,2017-06-03 11:04:50
7683,Coffee,2017-06-03 11:04:50
7683,Coffee,2017-06-03 11:04:50
7684,Bread,2017-06-03 11:06:07
7684,Coffee,2017-06-03 11:06:07
7684,Toast,2017-06-03 11:06:07
7685,Tea,2017-06-03 11:13:41
7685,Coffee,2017-06-03 11:13:41
7685,Cake,2017-06-03 11:13:41
7686,Toast,2017-06-03 11:15:28
7686,Coffee,2017-06-03 11:15:28
7687,Coffee,2017-06-03 11:46:44
7687,Toast,2017-06-03 11:46:44
7688,Bread,2017-06-03 11:46:56
7689,Bread,2017-06-03 11:47:33
7690,Bread,2017-06-03 11:47:53
7691,Farm House,2017-06-03 11:52:45
7691,Cake,2017-06-03 11:52:45
7692,Soup,2017-06-03 11:58:53
7692,Coffee,2017-06-03 11:58:53
7693,Coffee,2017-06-03 12:08:36
7694,Bread,2017-06-03 12:21:16
7694,Sandwich,2017-06-03 12:21:16
7695,Bread,2017-06-03 12:24:23
7696,Juice,2017-06-03 12:27:23
7696,Coffee,2017-06-03 12:27:23
7696,Sandwich,2017-06-03 12:27:23
7696,Cake,2017-06-03 12:27:23
7697,Bread,2017-06-03 12:43:52
7698,Tea,2017-06-03 12:46:08
7699,Cake,2017-06-03 12:59:45
7699,Bread,2017-06-03 12:59:45
7700,Chicken Stew,2017-06-03 13:04:43
7700,Coffee,2017-06-03 13:04:43
7701,Coffee,2017-06-03 13:09:13
7702,Coffee,2017-06-03 13:14:10
7702,Salad,2017-06-03 13:14:10
7703,Soup,2017-06-03 13:15:35
7703,Bread,2017-06-03 13:15:35
7704,Bread,2017-06-03 13:36:33
7704,Cake,2017-06-03 13:36:33
7705,Bread,2017-06-03 14:00:44
7706,Coffee,2017-06-03 14:03:43
7706,Coffee,2017-06-03 14:03:43
7706,Cake,2017-06-03 14:03:43
7706,Sandwich,2017-06-03 14:03:43
7706,Sandwich,2017-06-03 14:03:43
7707,Cake,2017-06-03 14:04:40
7707,Truffles,2017-06-03 14:04:40
7707,Tea,2017-06-03 14:04:40
7707,Coffee,2017-06-03 14:04:40
7707,Salad,2017-06-03 14:04:40
7707,Chicken Stew,2017-06-03 14:04:40
7708,Coffee,2017-06-03 14:22:12
7708,Juice,2017-06-03 14:22:12
7708,Drinking chocolate spoons ,2017-06-03 14:22:12
7709,Bread,2017-06-03 14:26:46
7709,Sandwich,2017-06-03 14:26:46
7709,Coffee,2017-06-03 14:26:46
7709,Coffee,2017-06-03 14:26:46
7709,Soup,2017-06-03 14:26:46
7709,Cake,2017-06-03 14:26:46
7710,Juice,2017-06-03 14:37:02
7711,Tea,2017-06-03 14:37:25
7712,Bread,2017-06-03 14:46:18
7713,Tea,2017-06-03 15:15:37
7713,Hot chocolate,2017-06-03 15:15:37
7713,Cake,2017-06-03 15:15:37
7714,Tea,2017-06-03 15:48:38
7714,Coffee,2017-06-03 15:48:38
7714,Toast,2017-06-03 15:48:38
7714,Pastry,2017-06-03 15:48:38
7715,Coffee,2017-06-03 16:37:51
7715,Cake,2017-06-03 16:37:51
7716,Afternoon with the baker,2017-06-03 16:46:23
7717,Bread,2017-07-03 08:27:43
7718,Coffee,2017-07-03 09:00:31
7719,Toast,2017-07-03 09:02:03
7719,Coffee,2017-07-03 09:02:03
7720,Bread,2017-07-03 09:14:23
7720,Cookies,2017-07-03 09:14:23
7720,Pastry,2017-07-03 09:14:23
7721,Coke,2017-07-03 09:25:01
7722,Coffee,2017-07-03 09:25:23
7723,Coffee,2017-07-03 09:25:51
7723,Tea,2017-07-03 09:25:51
7724,Bread,2017-07-03 09:40:45
7724,Pastry,2017-07-03 09:40:45
7725,Coffee,2017-07-03 09:44:12
7726,Coffee,2017-07-03 09:46:56
7727,Bread,2017-07-03 09:48:40
7727,Pastry,2017-07-03 09:48:40
7728,Baguette,2017-07-03 09:57:45
7729,Bread,2017-07-03 10:00:22
7730,Coffee,2017-07-03 10:09:12
7731,Tea,2017-07-03 10:15:13
7731,Coffee,2017-07-03 10:15:13
7732,Coffee,2017-07-03 10:20:14
7732,Coffee,2017-07-03 10:20:14
7732,Granola,2017-07-03 10:20:14
7733,Coffee,2017-07-03 10:30:07
7734,Bread,2017-07-03 10:35:15
7735,Bread,2017-07-03 10:48:31
7735,Sandwich,2017-07-03 10:48:31
7736,Coffee,2017-07-03 10:50:52
7737,Coffee,2017-07-03 10:58:45
7738,Bread,2017-07-03 11:07:30
7738,Toast,2017-07-03 11:07:30
7739,Hot chocolate,2017-07-03 11:13:53
7739,Coffee,2017-07-03 11:13:53
7739,Pastry,2017-07-03 11:13:53
7739,Cookies,2017-07-03 11:13:53
7740,Coffee,2017-07-03 11:14:29
7740,Coffee,2017-07-03 11:14:29
7740,Bread,2017-07-03 11:14:29
7740,Cookies,2017-07-03 11:14:29
7741,Baguette,2017-07-03 11:38:29
7742,Bread,2017-07-03 11:40:58
7742,Tea,2017-07-03 11:40:58
7743,Coffee,2017-07-03 11:45:58
7744,Coffee,2017-07-03 11:50:26
7745,Bread,2017-07-03 11:52:19
7746,Coffee,2017-07-03 12:12:30
7746,Bread,2017-07-03 12:12:30
7746,Pastry,2017-07-03 12:12:30
7747,Bread,2017-07-03 12:13:56
7748,Pastry,2017-07-03 12:17:15
7748,Coffee,2017-07-03 12:17:15
7748,Bread,2017-07-03 12:17:15
7748,Spanish Brunch,2017-07-03 12:17:15
7749,Soup,2017-07-03 12:19:39
7749,Coffee,2017-07-03 12:19:39
7749,Coffee,2017-07-03 12:19:39
7750,Bread,2017-07-03 12:21:04
7750,Salad,2017-07-03 12:21:04
7750,Spanish Brunch,2017-07-03 12:21:04
7750,Jam,2017-07-03 12:21:04
7751,Tea,2017-07-03 12:36:41
7751,Soup,2017-07-03 12:36:41
7753,Coffee,2017-07-03 12:58:53
7753,Soup,2017-07-03 12:58:53
7753,Sandwich,2017-07-03 12:58:53
7754,Hot chocolate,2017-07-03 13:27:09
7754,Coffee,2017-07-03 13:27:09
7754,Sandwich,2017-07-03 13:27:09
7754,Cake,2017-07-03 13:27:09
7755,Coffee,2017-07-03 13:28:11
7755,Salad,2017-07-03 13:28:11
7755,Tiffin,2017-07-03 13:28:11
7756,Hot chocolate,2017-07-03 13:30:05
7756,Coffee,2017-07-03 13:30:05
7756,Sandwich,2017-07-03 13:30:05
7756,Cake,2017-07-03 13:30:05
7757,Coffee,2017-07-03 13:36:33
7757,Soup,2017-07-03 13:36:33
7757,Spanish Brunch,2017-07-03 13:36:33
7758,Cookies,2017-07-03 13:52:37
7759,Farm House,2017-07-03 13:53:17
7760,Farm House,2017-07-03 14:08:11
7760,Soup,2017-07-03 14:08:11
7760,Salad,2017-07-03 14:08:11
7760,Spanish Brunch,2017-07-03 14:08:11
7760,Toast,2017-07-03 14:08:11
7760,Coffee,2017-07-03 14:08:11
7760,Coffee,2017-07-03 14:08:11
7761,Fudge,2017-07-03 14:14:53
7762,Chicken Stew,2017-07-03 14:23:26
7762,Tea,2017-07-03 14:23:26
7763,Farm House,2017-07-03 14:32:10
7764,Cake,2017-07-03 14:33:57
7764,Tiffin,2017-07-03 14:33:57
7764,Coffee,2017-07-03 14:33:57
7764,Coffee,2017-07-03 14:33:57
7765,Spanish Brunch,2017-07-03 14:37:23
7765,Tea,2017-07-03 14:37:23
7766,Bread,2017-07-03 14:44:39
7767,Coffee,2017-07-03 14:44:54
7768,Pastry,2017-07-03 14:52:50
7768,Tiffin,2017-07-03 14:52:50
7768,Truffles,2017-07-03 14:52:50
7768,Bread,2017-07-03 14:52:50
7768,Soup,2017-07-03 14:52:50
7769,Bread,2017-07-03 15:28:48
7770,Bread,2017-07-03 15:39:33
7770,Pastry,2017-07-03 15:39:33
7771,Coffee,2017-07-03 15:42:17
7771,Cake,2017-07-03 15:42:17
7772,Tea,2017-07-03 15:58:36
7772,Tea,2017-07-03 15:58:36
7772,Cake,2017-07-03 15:58:36
7772,Cake,2017-07-03 15:58:36
7773,Cake,2017-07-03 16:09:28
7773,Tea,2017-07-03 16:09:28
7774,Hot chocolate,2017-08-03 09:00:03
7774,Coffee,2017-08-03 09:00:03
7774,Bread,2017-08-03 09:00:03
7775,Bread,2017-08-03 09:01:07
7776,Bread,2017-08-03 09:17:48
7776,Bread,2017-08-03 09:17:48
7777,Bread,2017-08-03 09:41:07
7778,Bread,2017-08-03 09:42:16
7778,Pastry,2017-08-03 09:42:16
7779,Pastry,2017-08-03 09:45:43
7779,Coffee,2017-08-03 09:45:43
7780,Medialuna,2017-08-03 09:52:02
7780,Bread,2017-08-03 09:52:02
7781,Toast,2017-08-03 10:01:33
7781,Bread,2017-08-03 10:01:33
7782,Bread,2017-08-03 10:08:54
7783,Coffee,2017-08-03 10:11:42
7783,Coffee,2017-08-03 10:11:42
7783,Cake,2017-08-03 10:11:42
7784,Tea,2017-08-03 10:17:53
7784,Tea,2017-08-03 10:17:53
7784,Bread,2017-08-03 10:17:53
7784,Coffee,2017-08-03 10:17:53
7784,Pastry,2017-08-03 10:17:53
7785,Bread,2017-08-03 10:22:10
7786,Pastry,2017-08-03 11:03:24
7787,Bread,2017-08-03 11:25:42
7788,Baguette,2017-08-03 11:27:14
7789,Coffee,2017-08-03 12:05:13
7789,Coffee,2017-08-03 12:05:13
7789,Pastry,2017-08-03 12:05:13
7790,Bread,2017-08-03 12:21:19
7791,Coffee,2017-08-03 13:08:19
7791,Coffee,2017-08-03 13:08:19
7792,Coffee,2017-08-03 13:09:14
7792,Coffee,2017-08-03 13:09:14
7792,Chicken Stew,2017-08-03 13:09:14
7792,Salad,2017-08-03 13:09:14
7793,Bread,2017-08-03 13:11:43
7794,Soup,2017-08-03 13:12:08
7795,Truffles,2017-08-03 13:22:39
7795,Coffee,2017-08-03 13:22:39
7795,Sandwich,2017-08-03 13:22:39
7795,Sandwich,2017-08-03 13:22:39
7795,Bread,2017-08-03 13:22:39
7796,Soup,2017-08-03 13:28:54
7796,Soup,2017-08-03 13:28:54
7796,Mineral water,2017-08-03 13:28:54
7796,Farm House,2017-08-03 13:28:54
7797,Bread,2017-08-03 13:53:14
7798,Coffee,2017-08-03 13:53:48
7798,Tea,2017-08-03 13:53:48
7798,Soup,2017-08-03 13:53:48
7799,Chicken Stew,2017-08-03 14:15:18
7800,Coffee,2017-08-03 14:16:09
7801,Cake,2017-08-03 15:02:44
7801,Jammie Dodgers,2017-08-03 15:02:44
7802,Bread,2017-08-03 15:05:35
7803,Coffee,2017-08-03 15:08:13
7803,Coffee,2017-08-03 15:08:13
7803,Coffee,2017-08-03 15:08:13
7803,Tea,2017-08-03 15:08:13
7803,Cake,2017-08-03 15:08:13
7803,Scone,2017-08-03 15:08:13
7803,Sandwich,2017-08-03 15:08:13
7803,Sandwich,2017-08-03 15:08:13
7804,Baguette,2017-08-03 15:41:19
7805,Tea,2017-08-03 16:04:48
7805,Juice,2017-08-03 16:04:48
7805,Scone,2017-08-03 16:04:48
7805,Cake,2017-08-03 16:04:48
7806,Bread,2017-08-03 16:59:45
7806,Pastry,2017-08-03 16:59:45
7807,Coffee,2017-08-03 17:05:43
7807,Tiffin,2017-08-03 17:05:43
7807,Cake,2017-08-03 17:05:43
7807,Truffles,2017-08-03 17:05:43
7808,Coffee,2017-09-03 08:34:38
7808,Jammie Dodgers,2017-09-03 08:34:38
7809,Coffee,2017-09-03 08:35:05
7809,Toast,2017-09-03 08:35:05
7810,Bread,2017-09-03 08:38:28
7811,Pastry,2017-09-03 09:06:47
7811,Coffee,2017-09-03 09:06:47
7812,Coffee,2017-09-03 09:41:08
7813,Coffee,2017-09-03 10:03:31
7813,Toast,2017-09-03 10:03:31
7813,Bread,2017-09-03 10:03:31
7814,Baguette,2017-09-03 10:03:55
7815,Coffee,2017-09-03 10:06:43
7815,Toast,2017-09-03 10:06:43
7816,Coffee,2017-09-03 10:11:11
7816,Tea,2017-09-03 10:11:11
7816,Cake,2017-09-03 10:11:11
7816,Bread,2017-09-03 10:11:11
7817,Bread,2017-09-03 10:13:58
7817,Hot chocolate,2017-09-03 10:13:58
7818,Coffee,2017-09-03 10:22:10
7818,Baguette,2017-09-03 10:22:10
7819,Tiffin,2017-09-03 10:58:58
7819,Cake,2017-09-03 10:58:58
7820,Coffee,2017-09-03 11:12:57
7821,Coffee,2017-09-03 11:14:17
7822,Cake,2017-09-03 11:17:12
7822,Juice,2017-09-03 11:17:12
7823,Bread,2017-09-03 11:37:24
7824,Coffee,2017-09-03 11:52:36
7824,Tiffin,2017-09-03 11:52:36
7825,Tea,2017-09-03 12:35:44
7825,Sandwich,2017-09-03 12:35:44
7826,Sandwich,2017-09-03 12:36:22
7826,Tea,2017-09-03 12:36:22
7827,Coffee,2017-09-03 12:37:45
7827,Chicken Stew,2017-09-03 12:37:45
7828,Sandwich,2017-09-03 12:56:06
7828,Cookies,2017-09-03 12:56:06
7829,Salad,2017-09-03 12:58:13
7829,Coffee,2017-09-03 12:58:13
7829,Juice,2017-09-03 12:58:13
7830,Tea,2017-09-03 13:00:24
7830,Bread,2017-09-03 13:00:24
7830,Salad,2017-09-03 13:00:24
7830,Sandwich,2017-09-03 13:00:24
7831,Bread,2017-09-03 13:13:39
7831,Pastry,2017-09-03 13:13:39
7831,Truffles,2017-09-03 13:13:39
7832,Bread,2017-09-03 13:15:30
7832,Scandinavian,2017-09-03 13:15:30
7833,Chicken Stew,2017-09-03 13:16:19
7833,Coffee,2017-09-03 13:16:19
7834,Soup,2017-09-03 13:17:53
7835,Coffee,2017-09-03 13:30:41
7835,Sandwich,2017-09-03 13:30:41
7836,Cookies,2017-09-03 13:31:42
7836,Soup,2017-09-03 13:31:42
7837,Christmas common,2017-09-03 13:32:14
7838,Coffee,2017-09-03 13:39:20
7839,Soup,2017-09-03 14:13:36
7839,Sandwich,2017-09-03 14:13:36
7839,Coffee,2017-09-03 14:13:36
7839,Medialuna,2017-09-03 14:13:36
7840,Coffee,2017-09-03 14:16:50
7840,Coffee,2017-09-03 14:16:50
7840,Hot chocolate,2017-09-03 14:16:50
7840,Coffee,2017-09-03 14:16:50
7840,Pastry,2017-09-03 14:16:50
7840,Cake,2017-09-03 14:16:50
7841,Coffee,2017-09-03 14:23:53
7842,Pastry,2017-09-03 14:33:27
7843,Bread,2017-09-03 14:35:39
7843,Coffee,2017-09-03 14:35:39
7843,Pastry,2017-09-03 14:35:39
7843,Chicken Stew,2017-09-03 14:35:39
7844,Coffee,2017-09-03 14:38:58
7845,Tea,2017-09-03 14:58:25
7845,Cake,2017-09-03 14:58:25
7846,Truffles,2017-09-03 15:08:48
7846,Spanish Brunch,2017-09-03 15:08:48
7846,Cake,2017-09-03 15:08:48
7846,Coffee,2017-09-03 15:08:48
7847,Truffles,2017-09-03 15:09:23
7847,Spanish Brunch,2017-09-03 15:09:23
7847,Cake,2017-09-03 15:09:23
7848,Bread,2017-09-03 15:22:27
7848,Tea,2017-09-03 15:22:27
7848,Scone,2017-09-03 15:22:27
7849,Coke,2017-09-03 15:23:06
7849,Tea,2017-09-03 15:23:06
7850,Tea,2017-09-03 15:42:32
7850,Cake,2017-09-03 15:42:32
7851,Coke,2017-09-03 16:16:51
7852,Bread,2017-09-03 16:40:48
7852,Cake,2017-09-03 16:40:48
7852,Coffee,2017-09-03 16:40:48
7852,Bread,2017-09-03 16:40:48
7853,Coffee,2017-09-03 17:19:00
7853,Coffee,2017-09-03 17:19:00
7853,Tea,2017-09-03 17:19:00
7853,Cake,2017-09-03 17:19:00
7853,Scone,2017-09-03 17:19:00
7853,Cookies,2017-09-03 17:19:00
7854,Coffee,2017-10-03 08:05:41
7855,Coffee,2017-10-03 08:14:22
7856,Coffee,2017-10-03 08:26:51
7857,Bread,2017-10-03 08:37:21
7858,Coffee,2017-10-03 08:42:42
7858,Bread,2017-10-03 08:42:42
7858,Pastry,2017-10-03 08:42:42
7859,Coffee,2017-10-03 08:45:43
7859,Bread,2017-10-03 08:45:43
7859,Spanish Brunch,2017-10-03 08:45:43
7860,Bread,2017-10-03 08:47:01
7860,Toast,2017-10-03 08:47:01
7861,Bread,2017-10-03 08:48:49
7862,Baguette,2017-10-03 08:51:52
7863,Coffee,2017-10-03 08:57:45
7863,Pastry,2017-10-03 08:57:45
7864,Hot chocolate,2017-10-03 09:01:22
7864,Tea,2017-10-03 09:01:22
7864,Cake,2017-10-03 09:01:22
7865,Coffee,2017-10-03 09:04:36
7865,Bread,2017-10-03 09:04:36
7866,Bread,2017-10-03 09:05:33
7866,Bread,2017-10-03 09:05:33
7866,Pastry,2017-10-03 09:05:33
7867,Coffee,2017-10-03 09:08:06
7868,Pastry,2017-10-03 09:20:05
7868,Pastry,2017-10-03 09:20:05
7869,Bread,2017-10-03 09:23:03
7869,Coffee,2017-10-03 09:23:03
7869,Coffee,2017-10-03 09:23:03
7869,Bread,2017-10-03 09:23:03
7869,Toast,2017-10-03 09:23:03
7870,Coffee,2017-10-03 09:37:00
7871,Bread,2017-10-03 09:51:26
7872,Coffee,2017-10-03 09:59:22
7873,Bread,2017-10-03 10:02:09
7873,Cookies,2017-10-03 10:02:09
7874,Medialuna,2017-10-03 10:03:59
7874,Bread,2017-10-03 10:03:59
7875,Tea,2017-10-03 10:08:00
7876,Coffee,2017-10-03 10:19:30
7876,Cake,2017-10-03 10:19:30
7876,Jam,2017-10-03 10:19:30
7876,Truffles,2017-10-03 10:19:30
7877,Coffee,2017-10-03 10:23:23
7877,Coffee,2017-10-03 10:23:23
7877,Juice,2017-10-03 10:23:23
7877,Pastry,2017-10-03 10:23:23
7877,Cookies,2017-10-03 10:23:23
7878,Coffee,2017-10-03 10:39:31
7878,Tiffin,2017-10-03 10:39:31
7878,Bread,2017-10-03 10:39:31
7879,Cake,2017-10-03 10:45:21
7879,Cookies,2017-10-03 10:45:21
7879,Cookies,2017-10-03 10:45:21
7879,Coffee,2017-10-03 10:45:21
7879,Coffee,2017-10-03 10:45:21
7879,Juice,2017-10-03 10:45:21
7880,Vegan Feast,2017-10-03 10:47:56
7880,Pastry,2017-10-03 10:47:56
7880,Coffee,2017-10-03 10:47:56
7880,Coffee,2017-10-03 10:47:56
7881,Coffee,2017-10-03 10:52:44
7881,Pastry,2017-10-03 10:52:44
7882,Coffee,2017-10-03 10:56:53
7882,Bread,2017-10-03 10:56:53
7883,Bread,2017-10-03 11:00:49
7883,Coffee,2017-10-03 11:00:49
7884,Bread,2017-10-03 11:02:27
7885,Coffee,2017-10-03 11:07:13
7885,Coffee,2017-10-03 11:07:13
7885,Medialuna,2017-10-03 11:07:13
7886,Coffee,2017-10-03 11:18:26
7887,Coffee,2017-10-03 11:19:39
7887,Tea,2017-10-03 11:19:39
7887,Tiffin,2017-10-03 11:19:39
7888,Bread,2017-10-03 11:31:47
7888,Bread,2017-10-03 11:31:47
7889,Brownie,2017-10-03 11:56:58
7890,Coffee,2017-10-03 12:23:25
7891,Tea,2017-10-03 12:37:25
7891,Sandwich,2017-10-03 12:37:25
7891,Sandwich,2017-10-03 12:37:25
7892,Coffee,2017-10-03 12:38:00
7892,Tiffin,2017-10-03 12:38:00
7893,Bread,2017-10-03 12:41:31
7893,Scone,2017-10-03 12:41:31
7894,Soup,2017-10-03 12:43:46
7894,Salad,2017-10-03 12:43:46
7894,Bread,2017-10-03 12:43:46
7895,Sandwich,2017-10-03 12:55:07
7895,Coke,2017-10-03 12:55:07
7896,Toast,2017-10-03 13:04:26
7896,Coffee,2017-10-03 13:04:26
7896,Bread,2017-10-03 13:04:26
7897,Cake,2017-10-03 13:08:18
7897,Sandwich,2017-10-03 13:08:18
7897,Sandwich,2017-10-03 13:08:18
7897,Coffee,2017-10-03 13:08:18
7898,Truffles,2017-10-03 13:27:58
7898,Soup,2017-10-03 13:27:58
7899,Vegan mincepie,2017-10-03 13:30:46
7899,Cookies,2017-10-03 13:30:46
7899,Tiffin,2017-10-03 13:30:46
7899,Bread,2017-10-03 13:30:46
7900,Cookies,2017-10-03 13:32:52
7901,Soup,2017-10-03 13:44:36
7902,Coffee,2017-10-03 13:47:14
7902,Spanish Brunch,2017-10-03 13:47:14
7903,Coffee,2017-10-03 13:50:59
7903,Scone,2017-10-03 13:50:59
7904,Bread,2017-10-03 13:56:31
7904,Coffee,2017-10-03 13:56:31
7904,Sandwich,2017-10-03 13:56:31
7905,Salad,2017-10-03 13:58:43
7905,Spanish Brunch,2017-10-03 13:58:43
7905,Coke,2017-10-03 13:58:43
7906,Coffee,2017-10-03 14:03:01
7906,Tea,2017-10-03 14:03:01
7906,Bread,2017-10-03 14:03:01
7906,Tiffin,2017-10-03 14:03:01
7906,Chicken Stew,2017-10-03 14:03:01
7907,Tea,2017-10-03 14:10:04
7907,Bread,2017-10-03 14:10:04
7907,Cake,2017-10-03 14:10:04
7908,Truffles,2017-10-03 14:23:07
7908,Mineral water,2017-10-03 14:23:07
7908,Bread,2017-10-03 14:23:07
7908,Scone,2017-10-03 14:23:07
7908,Spanish Brunch,2017-10-03 14:23:07
7909,Coffee,2017-10-03 14:58:04
7910,Truffles,2017-10-03 16:40:07
7910,Cake,2017-10-03 16:40:07
7911,Coffee,2017-10-03 16:41:09
7912,Coffee,2017-10-03 16:52:50
7912,Bread,2017-10-03 16:52:50
7913,Cookies,2017-10-03 16:54:36
7913,Tiffin,2017-10-03 16:54:36
7914,Tea,2017-10-03 16:57:18
7915,Medialuna,2017-11-03 08:37:34
7915,Medialuna,2017-11-03 08:37:34
7915,Coffee,2017-11-03 08:37:34
7916,Coffee,2017-11-03 08:59:12
7916,Toast,2017-11-03 08:59:12
7917,Baguette,2017-11-03 08:59:34
7917,Farm House,2017-11-03 08:59:34
7918,Medialuna,2017-11-03 09:01:03
7919,Cake,2017-11-03 09:02:53
7919,Bread,2017-11-03 09:02:53
7920,Bread,2017-11-03 09:03:40
